Language	Beta	Horizon	CodeNumber	Dirichlet	Memory	Surprisal
rip	0.107209730453	4	100	1e-05	1.31936693192	0.461995512247
even	0.046268285451	4	100	0.001	1.03864550591	0.492633342743
English	0.0090913348718	1	1000	1e-05	2.56201052666	1.99404978752
rip	0.428131185299	5	100	1e-06	0.646326243877	0.486392021179
rrxor	0.776405468854	2	100	1e-06	1.20229572076e-06	0.94778072834
rip	0.218463898288	6	100	0.01	1.25740301609	0.436164498329
rip	0.753397782399	2	100	1e-05	1.82730587994e-07	0.612145066261
rip	0.951172495401	15	100	0.0001	0.578416287899	0.435784459114
English	0.25043846566	3	100	0.001	1.97837126255	1.95559453964
English	0.154618915073	2	20	0.01	2.08110952377	1.95277225971
English	0.284414942795	1	100	1e-06	0.731417357922	2.30938196182
forget2_0_5b	0.921963230743	2	100	0.01	7.03646634292e-08	0.626872122288
rip	0.767151966185	5	100	0.0001	0.000539544445928	0.553077399731
forget2_0_5b	0.620084836475	3	100	0.001	0.000341447914252	0.605138242245
rrxor	0.207727637105	5	100	1e-05	0.691971898079	0.877494454384
English	0.0612168398302	1	100	1e-06	2.54425811768	1.99482834339
rrxor	0.72402689447	5	100	1.0	2.86659673776e-08	0.9181458354
rip	0.425671188032	15	100	0.0001	1.07976007462	0.418841272593
BackwardsEnglish	0.126288883382	1	100	0.0001	2.02324271202	2.03658366203
rrxor	0.751516436298	6	100	0.0001	0.00198418274522	0.902717411518
even	0.333429460854	15	100	1e-06	0.669628143311	0.46567222476
rrxor	0.666507683658	5	100	1e-06	0.00168815348297	0.913338184357
English	0.301294297877	3	100	1e-05	1.52556097507	1.97174394131
even	0.271474194916	15	100	1e-06	0.669640600681	0.465514242649
even	0.383617692117	7	100	1e-05	0.722311615944	0.47485640645
rip	0.445758982387	6	100	0.01	0.762490570545	0.465202182531
BackwardsEnglish	0.32136225127	1	100	0.01	0.375194430351	2.40004754066
English	0.210416300803	3	100	0.0001	2.36449599266	1.95603609085
forget2_0_5b	0.550342992729	4	100	0.01	0.00043946140795	0.593777537346
even	0.820602130235	8	100	0.001	0.421058446169	0.491073191166
even	0.734731236368	8	100	0.001	0.540588259697	0.479859262705
rip	0.245920665254	7	100	1e-06	1.20163834095	0.429929822683
English	0.382165208095	1	20	1e-06	0.043017078191	2.54536390305
rip	0.114576949041	15	100	1.0	1.1148481369	0.42019829154
English	0.0159562479212	3	100	0.01	4.22255468369	2.05701828003
English	0.00177347355912	1	1000	1e-05	2.56236791611	1.99402463436
even	0.514414860476	15	100	0.001	0.66328805685	0.464690208435
even	0.0252686626858	6	100	0.0001	0.930919289589	0.475039094687
rip	0.886541290236	1	100	0.001	9.1689457804e-08	0.610952734947
rip	0.578858893203	6	100	0.001	0.417845726013	0.493479400873
English	0.209528346607	2	100	0.0001	1.81942737103	1.97494399548
forget2_0_5b	0.923201558194	4	100	1e-06	9.38901280279e-07	0.595472693443
forget2_0_5b	0.405969409035	1	100	0.0001	4.70024019705e-10	0.693261325359
rip	0.768856921049	6	100	1e-05	0.000300778046949	0.539918363094
BackwardsEnglish	0.200617486161	2	100	0.0001	1.83466506004	1.96572983265
rip	0.146313753836	15	100	1e-05	1.09673547745	0.418741703033
even	0.0920830350334	4	100	1e-06	0.992593586445	0.493556171656
English	0.000314272403612	1	100	1e-06	2.56122541428	1.99401187897
rip	0.914077871426	7	100	0.01	-1.09098321488e-08	0.527422010899
even	0.27380989487	6	100	1e-05	0.603814959526	0.485180348158
rrxor	0.721086698205	1	100	1e-05	3.57517890848e-08	0.947384476662
rip	0.011031802964	3	100	1.0	1.21839463711	0.488218277693
forget2_0_5b	0.59659839668	2	100	1e-06	-1.16879448342e-08	0.627449274063
rrxor	0.860553448579	7	100	1e-06	1.85986182011e-09	0.894143462181
rip	0.874295540173	1	100	0.0001	5.22185246155e-08	0.610842883587
rip	0.317177505798	1	100	0.001	7.72831612039e-08	0.612609803677
EnglishRANDOM_BY_TYPE	0.115578329871	1	100	1e-05	1.79203486443	2.11293935776
rip	0.66922049622	1	100	1e-06	4.69685623727e-08	0.608189463615
English	0.0047543523819	3	100	0.01	4.26567173004	2.06134033203
even	0.441664513144	5	100	0.0001	0.465977102518	0.51124304533
forget2_0_5b	0.18090062679	1	100	0.01	0.407378554344	0.604221224785
forget2_0_5b	0.899718234166	2	100	1e-06	1.6579235762e-09	0.6282351017
rip	0.0529614999108	3	100	1e-05	1.20420849323	0.487756699324
English	0.00251984232426	3	100	1e-05	4.28505373001	2.0678935051
rrxor	0.904987837961	3	100	0.001	2.92168689242e-08	0.933583557606
even	0.290550668306	7	100	0.0001	0.785150885582	0.472009658813
even	0.389275643327	4	100	1e-05	0.4871301651	0.517556130886
English	0.123446486769	3	100	0.01	3.35338115692	1.99346208572
even	0.194176748829	6	100	0.0001	0.826636433601	0.4759516716
English	0.340409512713	2	100	0.001	0.812687456608	2.10844612122
English	0.00576274672164	3	100	1e-05	4.30637836456	2.06681847572
BackwardsEnglish	0.38089491772	1	100	0.0001	0.214101538062	2.45232009888
even	0.23966786122	2	100	0.001	0.265057504177	0.584631621838
rrxor	0.589517322764	1	100	1e-06	3.35776206839e-08	0.95428776741
rrxor	0.363500655747	4	100	1e-05	0.00136767444201	0.928868234158
even	0.558912089539	8	100	0.01	0.606058955193	0.474892884493
rip	0.102969540916	1	100	1e-06	1.16133040962e-08	0.611466109753
English	0.148762218633	1	1000	0.01	1.95695984364	2.05594038963
rip	0.320692206743	2	100	1e-06	0.000223294788157	0.611797392368
even	0.284702082269	4	100	0.001	0.545510232449	0.512684047222
rip	0.67416932636	4	100	0.01	0.000202898081625	0.571921050549
even	0.734173793714	7	100	0.001	0.359732955694	0.503556132317
even	0.791569359364	8	100	1e-05	0.481257021427	0.484882980585
rip	0.480295930172	5	100	0.001	0.447985559702	0.50342130661
rip	0.352985574705	5	100	0.01	0.961697041988	0.46053686738
forget2_0_5b	0.991939673788	6	100	1e-05	-3.84038294499e-08	0.583864629269
even	0.795841856056	5	100	1e-06	0.000469820544822	0.566098034382
rrxor	0.0673550308504	6	100	1e-05	2.74723744392	0.812162697315
BackwardsEnglish	0.326671949297	2	100	0.0001	1.01460087299	2.07219409943
even	0.781067826746	5	100	0.01	0.000221478956519	0.566251754761
rrxor	0.613838196842	5	100	0.0001	0.00165960774757	0.914820790291
rip	0.515504751265	5	100	1e-06	0.404058158398	0.507437288761
even	0.423539883904	5	100	1.0	0.491873621941	0.510133743286
English	0.012050971247	3	100	0.01	4.29693984985	2.05662989616
English	0.00403356289146	2	100	1e-06	3.90090250969	1.92108201981
English	0.0013107140811	1	1000	0.001	2.56253457069	1.99399757385
even	0.511164131086	6	100	1e-06	0.567674040794	0.48813855648
even	0.624393001167	3	100	1e-05	0.00034389339271	0.598073422909
even	0.373011745479	6	100	0.01	0.598141133785	0.48539891839
English	0.107707586026	2	100	0.0001	2.63382697105	1.92432844639
English	0.381416188834	3	100	0.001	0.842761099339	2.03128385544
English	0.332104921462	2	100	0.0001	0.858798503876	2.10091400146
EnglishRANDOM_BY_TYPE	0.146979084529	3	100	0.0001	3.3311393261	2.11429619789
English	0.0308333546515	1	100	0.001	2.5597410202	1.99409162998
rip	0.0565170855074	2	100	0.01	0.798655450344	0.535845339298
rrxor	0.324423222738	5	100	0.0001	0.00163392792456	0.911905288696
BackwardsEnglish	0.186829663567	1	100	1e-06	1.47766172886	2.11866998672
forget2_0_5b	0.575154186538	1	100	1e-06	-2.8453900569e-08	0.693275690079
English	0.872228707627	2	100	0.0001	5.9107790884e-10	2.27866625786
rrxor	0.149650319032	4	100	0.01	0.739294230938	0.886075854301
even	0.832330225315	7	100	0.0001	0.000738263654057	0.54504185915
rip	0.942183129856	8	100	0.01	4.1289812458e-08	0.516447603703
even	0.405280981129	6	100	1e-05	0.592131197453	0.486482977867
even	0.688807171197	7	100	0.0001	0.436572432518	0.496604472399
English	0.0384550431391	1	1000	1e-06	2.56176733971	1.9940559864
English	0.119307179576	2	1000	1e-05	2.63713312149	1.93240106106
forget2_0_5b	0.79884450524	4	100	0.001	6.09579728916e-08	0.594348371029
rip	0.413669073432	8	100	1e-06	1.03892195225	0.431495845318
even	0.283604213219	5	100	0.01	0.786077320576	0.487945616245
forget2_0_5b	0.661636519708	5	100	1e-05	0.000251663470408	0.58815819025
English	0.22437055121	1	100	1e-05	1.17583680153	2.19644355774
forget2_0_5b	0.950076283329	7	100	0.0001	6.68342607923e-08	0.581824958324
English	0.178704671784	1	100	0.01	1.58376443386	2.1146967411
English	0.00571399639922	2	1000	1e-05	4.53380823135	1.96050238609
even	0.13456986951	8	100	0.001	0.812824904919	0.467215180397
English	0.371316425256	3	100	1e-05	0.923768699169	2.02587890625
rip	0.336451409167	1	100	1e-05	5.98609943836e-08	0.609587371349
rrxor	0.219947766421	6	100	1e-05	1.17188191414	0.84284901619
English	0.136041059165	1	100	0.001	2.09786105156	2.03691387177
forget2_0_5b	0.6249851375	8	100	0.001	0.000823153881356	0.580447912216
even	0.141286277025	1	100	0.001	7.72096058199e-08	0.636953532696
rrxor	0.171833408266	1	100	1e-05	3.44663675378e-08	0.948809981346
English	0.234166776962	2	100	0.001	1.62753760815	1.99496555328
English	0.324400181159	2	100	0.001	0.916691839695	2.09147953987
English	0.0313822533668	2	1000	1e-05	4.21461582184	1.95191347599
even	0.12941341668	4	100	1e-06	0.921294867992	0.495102882385
forget2_0_5b	0.0439029120592	4	100	0.01	0.692987442017	0.563083231449
English	0.00771511290207	1	1000	1e-06	2.56251454353	1.99401044846
forget2_0_5b	0.489403314915	2	100	0.001	0.000234978171648	0.627723515034
English	0.000512896127908	2	100	0.01	3.89192819595	1.92488789558
English	0.367155890905	2	20	0.0001	0.660786569118	2.13510370255
even	0.356518461742	15	100	0.0001	0.664638638496	0.465555727482
English	0.399169672387	2	100	0.01	0.487102270126	2.16844177246
English	0.0375615250679	2	100	0.01	3.48961353302	1.91873621941
rip	0.980708244749	1	100	0.01	9.11511222057e-09	0.609584331512
English	0.0458577389841	2	10000	0.01	3.82609248161	1.96233761311
rip	0.782616605484	7	100	1.0	0.164943635464	0.509926617146
forget2_0_5b	0.786430307708	3	100	0.001	9.75498863909e-08	0.606120944023
forget2_0_5b	0.461711569031	2	100	0.0001	0.000236391089857	0.62779045105
English	0.149614752301	3	20	0.01	2.35098052025	1.93542385101
even	0.399628157058	3	100	1e-06	0.000344529253198	0.596673607826
English	0.0641074944273	1	1000	0.001	2.54649972916	1.99468076229
rip	0.536579371196	15	100	1e-05	0.672872781754	0.430458009243
even	0.79592047138	6	100	0.001	0.000628554495052	0.555704891682
English	0.172920708598	2	100	1e-06	2.09149241447	1.95251917839
even	0.165614429686	3	100	1e-05	0.821606934071	0.520599246025
rip	0.111854976006	7	100	0.0001	1.3055202961	0.427168399096
rip	0.0751280101876	3	100	1.0	1.16527700424	0.489221185446
even	0.137465234212	5	100	1e-05	0.952503681183	0.481017053127
English	0.0282365813725	1	10000	0.0001	2.56245183945	1.99407434464
rrxor	0.492828985883	3	100	1.0	4.38188259011e-08	0.932228565216
English	0.161152827598	3	100	0.001	2.90085601807	1.97188341618
rip	0.628927598159	15	100	0.0001	0.670492112637	0.431123197079
rrxor	0.967199902	4	100	0.001	2.16212416859e-08	0.924632251263
English	0.325262565494	2	100	0.0001	0.909518837929	2.09256625175
even	0.822480404233	2	100	0.01	3.1840293957e-08	0.621486008167
even	0.254158059979	15	100	0.001	0.666260659695	0.465197205544
rrxor	0.700601861973	7	100	1e-06	0.00219707866199	0.896658837795
forget2_0_5b	0.591954888186	8	100	1e-06	0.00083380745491	0.577596068382
English	0.00317210415618	1	100	0.0001	2.56108045578	1.99403464794
forget2_0_5b	0.187863281114	7	100	1e-06	0.410579413176	0.568122267723
rip	0.78969238343	15	100	0.01	0.666714310646	0.430630028248
rip	0.445519232699	2	100	1e-06	0.000236261184909	0.611874043941
even	0.604877941828	8	100	0.001	0.596647143364	0.475151389837
English	0.0059050605575	1	1000	0.001	2.56224489212	1.99402499199
even	0.0861971675681	3	100	1e-05	1.0070142746	0.512750089169
English	0.252796079786	2	100	1e-05	1.50494801998	2.0096578598
English	0.300746423991	2	100	0.001	1.081990242	2.06603908539
rip	0.434170536405	15	100	1e-06	1.08208882809	0.419263064861
forget2_0_5b	0.805244828049	7	100	1e-06	0.000737333844882	0.580917656422
English	0.175294526627	2	100	1e-06	2.09996819496	1.95127165318
rip	0.0799699780724	6	100	0.01	1.35089123249	0.433240741491
even	0.748565825499	5	100	0.01	0.000541336776223	0.56572830677
rip	0.0636595726604	5	100	1e-05	1.37583673	0.443608283997
forget2_0_5b	0.199006548182	4	100	1.0	0.33563297987	0.5778683424
forget2_0_5b	0.0733223045892	8	100	1.0	0.68969643116	0.565589189529
English	0.15377788695	3	100	0.01	2.9421517849	1.96541845798
English	0.125518021757	1	100	1e-06	2.18928098679	2.02557992935
even	0.607300990222	4	100	0.0001	0.000445127341663	0.581313848495
forget2_0_5b	0.608451614718	5	100	1e-06	0.000526721123606	0.588096737862
English	0.023671681831	2	20	1e-05	2.73691368103	1.93153333664
forget2_0_5b	0.800783970293	1	100	1.0	8.00287836e-08	0.693330228329
rip	0.971953722675	1	100	0.01	2.12589092996e-08	0.611513197422
English	0.192457074108	2	100	0.0001	1.94443809986	1.96316063404
rip	0.0485802557705	8	100	0.0001	1.27030134201	0.423307180405
English	0.102940919607	2	100	0.001	2.71467494965	1.92144930363
English	0.185567254368	1	100	0.01	1.51374149323	2.12741374969
English	0.0159783274754	2	100	1e-06	3.94276976585	1.92004644871
rip	0.318124045317	2	100	1e-05	0.00023757093004	0.60978770256
English	0.00715903413093	2	100	1e-05	3.9074318409	1.9250600338
English	0.280628479384	2	100	1e-06	1.23274707794	2.0446665287
rip	0.287966139628	3	100	0.0001	0.702507555485	0.516386508942
even	0.901708653021	5	100	0.01	1.40665215587e-10	0.567276835442
forget2_0_5b	0.695895426541	3	100	1e-06	8.80686229721e-07	0.606639742851
rrxor	0.634440108442	5	100	0.001	0.00167909020092	0.917625784874
even	0.0789087867887	15	100	1e-06	1.92302501202	0.516773164272
rrxor	0.993872367197	7	100	1e-06	1.47825218733e-08	0.897547185421
English	0.00513526039127	2	1000	0.01	4.54720020294	1.96435940266
English	0.00992805632301	2	100	1e-06	3.82753252983	1.92315363884
English	0.00933972689323	3	100	0.0001	4.3115363121	2.06246685982
even	0.691157151484	7	100	1.0	0.422959804535	0.497591942549
English	0.28185288748	2	100	0.001	1.22274446487	2.04587292671
even	0.24700761433	4	100	0.01	0.560570955276	0.511747181416
EnglishRANDOM_BY_TYPE	0.351218060528	2	100	0.001	0.134086355567	2.28372716904
rip	0.375055359662	2	100	0.0001	0.000191652419744	0.609982311726
English	0.335386324966	3	100	0.001	1.25329720974	1.98997402191
even	0.0221537292615	8	100	0.01	0.828657865524	0.46718147397
English	0.0955256959315	2	100	0.0001	2.77745628357	1.91936123371
rip	0.176058321013	4	100	1.0	1.16684269905	0.467039644718
even	0.430164126715	2	100	0.001	0.000236385400058	0.620070159435
rip	0.95764133506	4	100	1e-05	1.09359987732e-07	0.572465479374
rip	0.646963978893	3	100	0.01	0.000338630605256	0.591025471687
English	0.137042741126	2	100	1e-05	2.35164499283	1.93597316742
English	0.353403168356	3	100	1e-05	1.06253969669	2.01101279259
English	0.00431470258201	3	100	1e-06	4.3103146553	2.06705832481
even	0.685760667578	2	100	0.001	3.65551811043e-09	0.622289478779
English	0.254867815598	3	100	0.0001	1.93122601509	1.95739400387
English	0.00702954324995	2	1000	0.001	4.53412008286	1.96046829224
English	0.219648864994	1	100	0.0001	1.21352946758	2.18794822693
English	0.247844047926	1	100	0.01	0.99965852499	2.23799347878
English	0.0716393415915	2	100	1e-06	3.08217310905	1.91624748707
English	0.0905691698376	2	100	1e-06	2.84486436844	1.91962361336
English	0.00249187892825	2	100	1e-06	3.95438551903	1.92638933659
BackwardsEnglish	0.251181982939	2	100	0.0001	1.58376729488	1.99155807495
English	0.00523754258319	1	1000	1e-06	2.5622086525	1.99402058125
rip	0.264643086977	8	100	0.0001	1.19726455212	0.424821525812
even	0.391416985125	7	100	0.0001	0.724186837673	0.474858611822
rip	0.148629230579	8	100	1.0	1.26518046856	0.423442572355
forget2_0_5b	0.345894540602	3	100	1e-05	0.000343447929481	0.605854153633
EnglishRANDOM_BY_TYPE	0.316864565443	2	100	1e-06	0.135998144746	2.28570342064
English	0.0716136165866	3	100	0.01	3.95697903633	2.03119754791
forget2_0_5b	0.678149015393	6	100	0.0001	0.00063731224509	0.581889271736
forget2_0_5b	0.777117841185	8	100	1e-05	0.000406848674174	0.57624578476
forget2_0_5b	0.472876471109	2	100	0.0001	0.000105149389128	0.629349887371
forget2_0_5b	0.5626552435	1	100	1.0	1.10035838219e-08	0.69331151247
rrxor	0.552074897713	3	100	0.01	0.00105564610567	0.933835506439
English	0.0307756693703	1	1000	1e-05	2.56215906143	1.99402177334
rip	0.885940544221	6	100	0.001	3.73655169028e-08	0.53998285532
EnglishRANDOM_BY_TYPE	0.3301071665	2	100	0.01	0.205126151443	2.2688062191
English	0.263006420518	2	1000	1e-06	1.42477071285	2.02034235001
forget2_0_5b	0.98696915879	2	100	0.01	9.5453629001e-08	0.629481434822
even	0.810676891054	3	100	1.0	8.70642047346e-09	0.598283290863
English	0.355788494733	2	100	1e-06	0.727634489536	2.12337803841
even	0.395865098994	3	100	1e-06	0.0740434154868	0.587006151676
English	0.297658863251	2	20	0.001	1.10307347775	2.06269836426
rip	0.753940932696	1	100	0.001	1.18779098557e-07	0.609725773335
English	0.107167669321	1	100	0.0001	2.3301320076	2.01099610329
English	0.269511953606	3	20	0.01	1.70500147343	1.95195543766
even	0.829756907558	5	100	1e-06	1.12909242489e-06	0.567218124866
English	0.159239035052	3	20	0.001	2.33103466034	1.93736064434
English	0.352227544266	2	100	1e-06	0.745942652225	2.12017726898
rip	0.425511582327	6	100	0.01	0.888662815094	0.456248641014
even	0.616979616037	1	100	0.001	9.70784412857e-08	0.637079358101
rip	0.530595533082	5	100	1e-06	0.350917488337	0.512377440929
rip	0.684457921429	15	100	1e-06	0.670225739479	0.430968374014
English	0.384575575903	2	100	1e-06	0.561835348606	2.15374684334
rrxor	0.299783901912	6	100	1e-05	0.561794340611	0.873687565327
rrxor	0.0171956881865	1	100	0.0001	-2.10978590154e-09	0.948122501373
EnglishRANDOM_BY_TYPE	0.307850318713	1	100	1e-05	2.1569709574e-08	2.49511432648
even	0.131357692157	5	100	1e-05	0.9550126791	0.481818437576
English	0.509439658452	1	100	0.01	-5.49683631945e-09	2.56350803375
English	0.0895927153469	1	100	0.001	2.43111085892	2.00243735313
forget2_0_5b	0.139682690716	6	100	0.0001	0.586346507072	0.565701663494
forget2_0_5b	0.967898685274	3	100	0.0001	6.89699390932e-08	0.607439339161
rrxor	0.637799514388	5	100	1e-06	0.00169193255715	0.914083003998
English	0.172244841776	2	20	0.001	2.00776576996	1.95872271061
rip	0.753518456294	15	100	0.001	0.666838407516	0.430950075388
rrxor	0.747307420278	4	100	1e-05	0.00137346249539	0.923088490963
forget2_0_5b	0.0888579076024	3	100	0.0001	0.672350585461	0.562323987484
English	0.00193478962069	2	100	0.001	3.98000407219	1.92343759537
English	0.00100124140244	1	100	1e-05	2.56144070625	1.99400222301
rip	0.563924429548	5	100	1.0	0.26853710413	0.522419929504
English	0.354791263666	3	100	1e-05	1.06770563126	2.01112818718
English	0.00385265097046	2	1000	0.0001	4.53628921509	1.96615338326
forget2_0_5b	0.88156821034	2	100	1e-05	-1.98869010148e-08	0.627407491207
English	0.138745825883	2	100	0.01	2.34067153931	1.93647432327
English	0.00667539826407	1	100	0.001	2.56098246574	1.99403107166
rip	0.587122982997	6	100	1e-05	0.395820558071	0.494993686676
English	0.269842740615	3	100	1e-06	1.8030154705	1.96156299114
even	0.685398095164	2	100	1e-05	2.81237873878e-07	0.621074318886
English	0.192802655408	2	100	0.01	1.94382441044	1.96311151981
