Language	Beta	EE	Memories	UpperBound	FutureSurp	avg16	avg17	avg18	avg19	 dropout1	emb_dim	rnn_dim	rnn_layers	lr	model	dropout2	batchSize	horizon	beta	flow_layers	flow_type	Iterations	flow_hid_dim	in_flow_layers
rip	0.676726092299	0.634761912681	0.673812948749	4.56476185223	0.430763833166	0.423975302403	0.450827898906	0.455096822772	0.452825756124	0.1	50	32	1	0.0005	REAL	0.0	64	30	0.676726092299	1	dsf	10	512	2
rrxor	0.0696160528243	1.21568576661	2.53233578859	17.3085781585	0.76377624521	0.777975113059	0.779603924974	0.778289026222	0.776241933719	0.2	100	32	1	0.004	REAL	0.0	64	30	0.0696160528243	1	dsf	10	128	2
English	0.209589885218	0.252859029127	1.07567376709	6.46426628517	1.88412774485	2.35332031257	2.16272747403	2.07268969574	2.02005082158	0.0	100	256	1	0.002	REAL	0.2	64	30	0.209589885218	0	ddsf	11	512	2
rip	0.404137508802	0.72804036276	0.988051310086	5.41707724692	0.424616785289	0.431734917336	0.439560461201	0.439201860826	0.437530119721	0.0	50	32	1	0.001	REAL	0.0	16	30	0.404137508802	1	ddsf	10	32	2
rrxor	0.209294284197	-0.136553957907	0.0706349764766	4.53633549311	0.862779744698	0.936702870341	0.937526659717	0.923867838017	0.914422817009	0.0	50	32	1	0.002	REAL	0.1	32	30	0.209294284197	2	ddsf	10	128	2
even	0.342493082893	0.501342652745	0.630922096678	5.23275738702	0.470448946806	0.48690256362	0.492067984558	0.486644045356	0.485132954759	0.1	100	32	1	0.0005	REAL	0.1	64	30	0.342493082893	3	dsf	10	128	2
repeat	0.00263172838297	12.4110493817	22.4517553993	16.4863721674	0.271688185709	0.0587201339638	0.0798133134235	0.135051494108	0.185952735581	0.0	50	128	1	0.0001	REAL	0.1	64	30	0.00263172838297	1	ddsf	38	128	2
rrxor	0.580247507078	-0.142193931462	0.143547767979	5.43635308249	0.85273594481	0.933293265393	0.933554719033	0.922758138077	0.913843924478	0.0	50	32	1	0.004	REAL	0.0	16	30	0.580247507078	2	ddsf	20	64	2
rrxor	0.634155573495	-0.041088346435	0.0662604558948	5.41117332517	0.841359085843	0.943133394261	0.932824488652	0.921016966546	0.912018868816	0.0	50	32	1	0.0005	REAL	0.0	64	30	0.634155573495	1	ddsf	10	64	2
English	0.071608852785	0.828179344786	3.67537792142	10.1847817423	1.84866528903	1.9613244512	1.92525110032	1.90378225353	1.88968842065	0.1	100	128	1	0.0005	REAL	0.2	16	30	0.071608852785	9	dsf	28	512	2
rip	0.615940553827	0.331940283214	0.426812078484	3.68558899633	0.450708884924	0.506161308404	0.521722154508	0.51658410181	0.506864738372	0.0	50	32	1	0.004	REAL	0.1	32	30	0.615940553827	2	ddsf	20	128	2
repeat	0.00228083335349	8.94332140233	10.7756454799	16.4841901012	0.502724579926	0.500787691132	0.50619063181	0.509971763701	0.511719755569	0.1	50	32	1	0.001	REAL	0.0	128	30	0.00228083335349	1	ddsf	50	32	2
even	0.568997170912	0.602925080444	0.584192899255	7.09765260227	0.463864432071	0.470943352642	0.469516513148	0.468262595502	0.467449852068	0.1	100	32	1	0.004	REAL	0.0	16	30	0.568997170912	2	dsf	10	128	2
even	0.0104559226892	0.621038161089	0.814558612362	9.41983035821	0.462752950195	0.46368597959	0.465190201053	0.464393261113	0.464374486049	0.0	50	32	1	0.004	REAL	0.0	16	30	0.0104559226892	2	dsf	10	512	2
English	0.005	1.08598877964	20.4054471537	21.1205228412	1.82055215054	1.84319123584	1.83831919075	1.83329319374	1.83003968956	0.2	200	512	1	0.001	REAL	0.1	64	30	0.005	4	ddsf	8	512	2
English	0.34873770004	0.140495601229	0.516688983917	6.46044084058	1.88968932196	2.48200101876	2.23612473537	2.12416757668	2.05873531479	0.1	300	512	1	0.0005	REAL	0.0	64	30	0.34873770004	9	ddsf	5	512	2
English	0.0910373321821	0.605344592685	3.21820532433	8.38477227007	1.90225564201	2.0328737137	1.98821593908	1.96298796394	1.94682619398	0.0	200	256	1	0.001	REAL_REAL	0.1	32	30	0.0910373321821	3	dsf	11	512	2
even	0.655200370534	-0.0372484045785	0.00876036087926	2.32409415077	0.506749107657	0.634376424981	0.62499340958	0.600430483694	0.585977396273	0.0	50	32	1	0.0001	REAL	0.2	64	30	0.655200370534	2	dsf	10	128	2
even	0.154815894551	0.621466879319	0.717856432045	9.4028247402	0.461737234557	0.465278113461	0.465150003491	0.464192579782	0.463824835633	0.0	50	32	1	0.0005	REAL	0.0	16	30	0.154815894551	1	dsf	10	512	2
even	0.485383408714	0.605229655274	0.661589905448	7.08734196904	0.462972464286	0.469865310006	0.468651490155	0.467436407213	0.466612393025	0.0	100	32	1	0.0005	REAL	0.0	64	30	0.485383408714	2	ddsf	16	64	2
rrxor	0.46125943417	0.971060915361	1.48473609273	11.0766211229	0.776181559468	0.797887790744	0.802716900774	0.804692145486	0.800891690867	0.0	50	32	1	0.002	REAL	0.0	32	30	0.46125943417	2	ddsf	20	512	2
rrxor	0.713975240899	-0.320567012567	0.0108091509205	4.58118923479	0.874632818832	0.949528592901	0.949589384306	0.935809240741	0.925511789473	0.0	100	32	1	0.002	REAL	0.1	32	30	0.713975240899	2	ddsf	10	64	2
rrxor	0.186029842355	0.00216166316226	0.00528242225132	16.9947777571	0.944023379408	0.944110611137	0.944110245415	0.944088467619	0.944064776268	0.2	100	32	1	0.004	REAL	0.2	64	30	0.186029842355	1	dsf	10	32	2
rip	0.0283082770572	0.850666348529	1.27264168103	8.7648677689	0.416310470947	0.417678973561	0.418036181239	0.417613923283	0.417386089044	0.0	100	32	1	0.002	REAL	0.0	64	30	0.0283082770572	1	dsf	10	128	2
forget2_0_5b	0.32786579219	-0.000814225249202	0.00958806448038	0.693162886059	0.56852579927	0.693297173697	0.626479862486	0.604190508857	0.593040240077	0.0	50	32	1	0.0005	REAL	0.0	32	30	0.32786579219	1	dsf	10	64	2
even	0.38479997639	0.606434422539	0.69411580545	7.10293071388	0.463995256936	0.469752800468	0.469270617175	0.468294644868	0.467536174842	0.0	50	32	1	0.004	REAL	0.0	16	30	0.38479997639	1	ddsf	10	64	2
rip	0.428900610227	0.435949263765	0.589514741786	3.6924342891	0.444300745713	0.479600916804	0.498428235619	0.496158090756	0.488642114338	0.0	100	32	1	0.0005	REAL	0.2	32	30	0.428900610227	1	ddsf	20	32	2
even	0.697405266678	-0.000417007278847	0.00968775267638	2.82980212533	0.504232559294	0.636351941366	0.62078604911	0.596847056439	0.581110393794	0.1	100	32	1	0.0001	REAL	0.1	64	30	0.697405266678	1	ddsf	10	512	2
English	0.250985002711	0.531510193331	1.91760212962	8.32414963543	1.85839498779	2.15667622044	2.0443298871	1.98813667281	1.9536706112	0.2	50	256	1	0.0005	REAL	0.0	16	30	0.250985002711	4	ddsf	22	512	2
rrxor	0.406802141431	-0.318631226052	0.161017001934	4.57187065854	0.867306995881	0.946023626018	0.946081630624	0.933306436009	0.923683217024	0.0	50	32	1	0.0001	REAL	0.0	16	30	0.406802141431	0	dsf	10	512	2
Japanese	0.411503020159	0.206246375701	0.674793854673	3.67947815722	1.45026693487	1.94692778507	1.73027011573	1.6355712917	1.58333855297	0.0	300	256	1	0.001	REAL	0.0	32	30	0.411503020159	1	ddsf	5	512	2
PTB	0.0970851755192	1.63024322298	8.5764509948	16.3506256071	4.67503714787	5.09462680678	4.99355882664	4.88511080943	4.84359781251	0.2	100	256	1	0.0001	REAL	0.1	32	30	0.0970851755192	0	ddsf	106	512	2
rrxor	0.372360195075	-0.437307824616	0.0183396963573	3.6992437305	0.884515354988	0.946947080694	0.947499236703	0.935377398688	0.92599632988	0.0	100	32	1	0.001	REAL	0.1	16	30	0.372360195075	2	ddsf	10	32	2
forget2_0_5b	0.276726261784	-0.000634136850016	0.00789556166732	0.693202475064	0.56941419777	0.692974264388	0.626871903369	0.604784293411	0.593737576021	0.1	50	32	1	0.0001	REAL	0.1	64	30	0.276726261784	2	dsf	10	512	2
English	0.143058646122	0.701793745113	2.78270384089	8.32232266314	1.84891743342	2.03590899271	1.9715811204	1.93566331384	1.91279251954	0.0	200	256	1	0.002	REAL	0.1	64	30	0.143058646122	1	dsf	10	512	2
rrxor	0.206523037097	1.12694847066	1.95741370767	17.2883072024	0.765830006553	0.791959675368	0.790106084119	0.78730821365	0.783960504558	0.1	100	32	1	0.001	REAL	0.0	16	30	0.206523037097	1	ddsf	20	64	2
rrxor	0.603357083694	-0.0248182155138	0.0783333472893	5.41905034469	0.84158268905	0.94100854052	0.933850330866	0.922163594217	0.912991154976	0.0	50	32	1	0.001	REAL	0.0	64	30	0.603357083694	1	dsf	10	128	2
rrxor	0.16833972503	0.00194392226669	0.0119630437715	17.0329837352	0.946153940754	0.946290006396	0.946284083998	0.94624356722	0.946218112809	0.2	100	32	1	0.001	REAL	0.0	16	30	0.16833972503	1	dsf	10	32	2
rip	0.466857484247	0.646890391894	0.701487413327	4.5626246978	0.429779202078	0.421883292241	0.448513439646	0.452295851344	0.450319361488	0.0	50	32	1	0.001	REAL	0.0	64	30	0.466857484247	2	dsf	10	512	2
PTB	0.0461100299786	1.98429320346	14.8407149482	30.2832118521	4.61803891779	4.80747368802	4.80635235659	4.74559714088	4.72966719051	0.2	100	256	1	0.0001	REAL	0.0	32	30	0.0461100299786	2	ddsf	102	512	2
PTB	0.0391506986177	1.76473923705	13.9675159388	16.3520461921	4.68470686219	4.92189543908	4.89150923334	4.82108250248	4.80054540613	0.0	100	256	1	0.002	REAL	0.2	32	30	0.0391506986177	2	dsf	86	512	2
even	0.484029473254	0.599791966225	0.668221953736	7.09582080218	0.463948045165	0.471905597675	0.470558713749	0.469227330871	0.468214625638	0.0	50	32	1	0.001	REAL	0.0	32	30	0.484029473254	2	dsf	10	64	2
forget2_0_5b	0.102209964288	0.0971369151707	0.658304102061	0.693169529956	0.562332589304	0.596214036895	0.578128372912	0.572072506688	0.569038903111	0.0	50	32	1	0.001	REAL	0.0	32	30	0.102209964288	1	ddsf	10	64	2
rrxor	0.334849811878	-0.274073538305	0.014686360045	4.57977286192	0.881752261744	0.9474671753	0.94749799482	0.934418744872	0.924787679151	0.1	50	32	1	0.0001	REAL	0.2	16	30	0.334849811878	1	dsf	17	64	2
PTB	0.167797693828	1.31648742517	6.39795050588	16.3474866706	4.66921585974	5.18415168642	5.05309809841	4.92997682569	4.8797050314	0.2	100	256	1	0.0001	REAL	0.0	32	30	0.167797693828	2	dsf	100	512	2
PTB	0.060578064877	2.00239191288	13.0791445584	16.2777651281	4.56223461363	4.83291451853	4.80678932893	4.72677458914	4.70071187406	0.2	300	256	1	0.001	REAL	0.0	64	30	0.060578064877	5	ddsf	121	512	2
rip	0.553562911317	0.589559588812	0.669301800516	4.1329543505	0.434131731896	0.453543245396	0.466172652138	0.467080133957	0.462528401527	0.0	50	32	1	0.001	REAL	0.0	16	30	0.553562911317	2	dsf	10	32	2
rip	0.70125019153	0.465008490917	0.514461787883	3.68961135249	0.441986410536	0.478323873987	0.493643516127	0.492260912677	0.484780973314	0.2	100	32	1	0.001	REAL	0.0	32	30	0.70125019153	2	dsf	10	64	2
even	0.509272039781	0.599889287245	0.665814854462	6.64485407707	0.464920337961	0.472586608344	0.471661237335	0.4702076726	0.46921944523	0.0	50	32	1	0.0005	REAL	0.0	64	30	0.509272039781	1	dsf	10	64	2
English	0.03	0.980745980779	7.15465539932	13.8438128065	1.83086002778	1.88775331261	1.87302193531	1.86140927254	1.8536519123	0.0	300	256	1	0.0005	REAL	0.1	64	30	0.03	1	ddsf	9	512	2
rrxor	0.412432596271	0.00847906618593	0.198204376403	5.43543556058	0.850312854023	0.931174083154	0.929746898423	0.919153499979	0.91007803188	0.2	100	32	1	0.001	REAL	0.0	16	30	0.412432596271	2	ddsf	10	128	2
rip	0.0467956409485	0.850388528986	1.21500580934	8.76276501386	0.416220246377	0.418004019361	0.417843338813	0.417605082667	0.417268197305	0.1	50	32	1	0.001	REAL	0.0	64	30	0.0467956409485	1	ddsf	10	128	2
English	0.08	0.829429695778	4.1056639417	10.1955876093	1.84728954559	1.98709569705	1.9415827297	1.91534972893	1.89783836208	0.1	100	512	1	0.001	REAL	0.2	32	30	0.08	4	ddsf	11	512	2
PTB	0.0248536519014	2.2539025852	21.232543065	30.2357060359	4.59027126789	4.72885073247	4.75114358738	4.69802712918	4.68659290544	0.2	100	256	1	0.0001	REAL	0.0	32	30	0.0248536519014	2	dsf	109	512	2
English	0.07	0.860044105724	4.47285733795	12.00989414	1.83797662772	1.94065500696	1.90954302075	1.89071729036	1.87773716099	0.2	100	256	1	0.002	REAL	0.0	16	30	0.07	3	dsf	14	512	2
rrxor	0.152123836519	0.000225274385574	0.0155245195077	0.943474726377	0.943456316082	0.943582628036	0.943546261009	0.943510392304	0.943488466745	0.2	100	32	1	0.0005	REAL	0.0	16	30	0.152123836519	2	dsf	10	128	2
rrxor	0.85555751617	-0.100050218159	0.00874477133897	5.41738608958	0.84548862054	0.945812649415	0.945976807512	0.932131344236	0.922349710268	0.0	100	32	1	0.004	REAL	0.0	64	30	0.85555751617	2	ddsf	10	128	2
repeat	0.00268427	13.826299685	22.7844385701	16.4821016961	0.177053467408	0.00594482663819	0.0310900479155	0.0712625720915	0.0993670133433	0.1	50	128	1	0.001	REAL	0.2	32	30	0.00268427	1	dsf	60	512	2
rrxor	0.945233046109	-0.0210263781828	0.00828204670778	6.23854479483	0.836805939859	0.94451352416	0.944686378554	0.930610012395	0.920305126232	0.0	100	32	1	0.001	REAL	0.0	64	30	0.945233046109	3	dsf	25	512	2
rip	0.34236052815	0.814470808733	1.03355129729	6.6719994575	0.418344842702	0.418788936184	0.424663120203	0.423679728104	0.423420992832	0.0	50	32	1	0.001	REAL	0.0	32	30	0.34236052815	1	dsf	10	512	2
rrxor	0.62803217246	-0.216265220681	0.0138097063121	3.71974703967	0.900663779273	0.952646006417	0.953107800712	0.939302646208	0.929457063652	0.0	50	32	1	0.0005	REAL	0.2	16	30	0.62803217246	2	ddsf	10	64	2
forget2_0_5b	0.124316625844	0.0858948478212	0.503674405103	0.693131896497	0.564252984199	0.606824750453	0.584080349511	0.576453974382	0.572643183522	0.0	50	32	1	0.001	REAL	0.0	16	30	0.124316625844	2	dsf	10	64	2
PTB	0.0227877596444	2.3393002278	23.8289752173	30.3789162961	4.61126582877	4.72799703713	4.76104984649	4.71099806501	4.69965840897	0.1	50	256	1	0.001	REAL	0.0	16	30	0.0227877596444	2	ddsf	86	512	2
English	0.378076986994	0.00900109192232	0.449290147146	6.45897687916	1.89627320285	2.50713328947	2.24939346133	2.13388005707	2.06707358846	0.0	300	256	1	0.0001	REAL	0.0	16	30	0.378076986994	9	dsf	10	512	2
even	0.404937100604	0.610736883033	0.672501760679	7.09349047431	0.463051496023	0.469502820896	0.468049903455	0.466981123116	0.466194223525	0.0	100	32	1	0.001	REAL	0.0	16	30	0.404937100604	2	dsf	10	128	2
rrxor	0.683310492742	0.000332911009384	0.00515396631575	0	0.94509434337	0.945400916802	0.945282749336	0.945214068284	0.945178635196	0.1	50	32	1	0.0005	REAL	0.2	32	30	0.683310492742	2	ddsf	10	512	2
PTB	0.0363485529059	2.15423071265	19.2853094981	30.0517681737	4.57281989187	4.84173368235	4.81286130796	4.73129172642	4.70657853442	0.1	100	256	1	0.0002	REAL	0.2	32	30	0.0363485529059	0	ddsf	77	512	2
English	0.009	1.03095086668	11.8670358899	17.4950418627	1.82681261712	1.85145370284	1.84695684104	1.84214803836	1.83829470304	0.0	300	128	1	0.001	REAL	0.0	64	30	0.009	4	dsf	11	512	2
PTB	0.0028615315689	2.67593004226	58.8264691013	34.8470773593	4.56483865763	4.58530375403	4.6641926241	4.63241917946	4.63191920854	0.2	100	256	1	0.0001	REAL	0.0	32	30	0.0028615315689	2	ddsf	114	512	2
PTB	0.320173452468	0.454120252229	3.20575896115	16.3951261304	4.75030173691	5.5887189423	5.31840739478	5.12970839203	5.04362804889	0.0	100	256	1	0.004	REAL	0.0	64	30	0.320173452468	1	ddsf	124	512	2
rrxor	0.297450618925	-0.145151557652	0.0209477051992	2.79958369912	0.903921737316	0.94619284315	0.946004666767	0.932356507709	0.923835825417	0.0	100	32	1	0.0005	REAL	0.2	32	30	0.297450618925	3	ddsf	10	128	2
repeat	0.00239116684225	16.4703511715	34.6894907742	16.4828929431	0.000836118109086	0.000270270090052	0.000229797787207	0.000427034576946	0.000559205573829	0.2	50	128	1	0.003	REAL	0.0	16	30	0.00239116684225	1	ddsf	50	512	2
rrxor	0.239639095867	-0.190774928639	0.0339717638252	4.56968335785	0.868156495907	0.946702785105	0.946435337481	0.932475100557	0.922448232029	0.0	100	32	1	0.001	REAL	0.1	32	30	0.239639095867	2	ddsf	10	128	2
rrxor	0.584076159131	-0.309931470806	0.00742652354451	3.70469112705	0.893418633945	0.945891792726	0.946898948502	0.934158741004	0.924955465019	0.0	100	32	1	0.001	REAL	0.2	64	30	0.584076159131	1	ddsf	10	512	2
English	0.0444163665215	0.948811622371	5.98832954025	11.997613772	1.82890537941	1.89717329319	1.87969249027	1.86632477734	1.85718929993	0.2	300	256	1	0.002	REAL	0.0	64	30	0.0444163665215	1	dsf	8	512	2
PTB	0.0420783234286	2.13426111623	15.2462446106	30.348094233	4.62576680818	4.80197668998	4.80831408602	4.74760520267	4.73209877889	0.2	100	256	1	0.0001	REAL	0.0	32	30	0.0420783234286	2	ddsf	95	512	2
rrxor	0.279608370987	1.10263288802	1.91981647492	17.2854594314	0.765981875317	0.790666502224	0.791806930446	0.790984266522	0.78753356086	0.0	100	32	1	0.001	REAL	0.0	64	30	0.279608370987	1	ddsf	10	64	2
English	0.00477613399221	0.965145678795	19.6010744782	27.7963341821	1.91651136429	1.94533784379	1.93778222137	1.93213968319	1.92813843036	0.0	300	512	1	0.0005	RANDOM_BY_TYPE	0.2	16	30	0.00477613399221	5	dsf	12	512	2
even	0.107541681252	0.520212280198	0.996839431886	5.24770988699	0.470871999247	0.479028349336	0.487538803622	0.482849958137	0.482799958193	0.0	50	32	1	0.0001	REAL	0.2	16	30	0.107541681252	1	dsf	10	32	2
rrxor	0.411777207316	0.851221538442	1.23194457084	10.2525918533	0.780737426002	0.822191476662	0.821920386944	0.819424949955	0.814110848027	0.0	100	32	1	0.001	REAL	0.0	32	30	0.411777207316	2	dsf	10	512	2
English	0.18	0.670769025589	2.64872540538	8.32271039548	1.84946622289	2.04857736355	1.98126234799	1.94344107103	1.91921257313	0.2	100	256	1	0.001	REAL	0.0	16	30	0.18	4	dsf	16	512	2
rip	0.407529692076	0.435387526115	0.52858434711	3.71136581728	0.446685527672	0.484117937946	0.503512901487	0.502249355876	0.494387129809	0.1	50	32	1	0.0001	REAL	0.2	16	30	0.407529692076	2	ddsf	10	32	2
rip	0.897497903893	-0.00589559746133	0.0132287953636	2.77688987514	0.473758453358	0.611793003276	0.610833377335	0.592790361538	0.572868107681	0.1	100	32	1	0.004	REAL	0.1	16	30	0.897497903893	1	dsf	10	128	2
repeat	0.0485457829746	0.000101049349684	0.0180149399716	2.19753025686	1.09865150521	1.09861558034	1.09864853997	1.09865751591	1.09862744465	0.1	50	32	1	0.0005	REAL	0.0	64	30	0.0485457829746	2	dsf	3	64	2
repeat	0.00319579219902	3.32343541536	29.4608176522	16.4805263902	0.877139398321	0.55778421822	0.613791691265	0.667395142571	0.714138805597	0.0	50	32	1	0.001	REAL	0.1	128	30	0.00319579219902	1	ddsf	70	512	2
even	0.293476234722	0.621162154848	0.685661073989	9.4191762427	0.462694610295	0.465623272235	0.465231817665	0.464786517527	0.464398733357	0.2	50	32	1	0.001	REAL	0.0	32	30	0.293476234722	2	dsf	10	64	2
English	0.05	0.917263296969	4.77517400742	12.0128837683	1.83763294506	1.90364826503	1.88559484104	1.87257959996	1.8638016241	0.1	200	64	1	0.002	REAL	0.0	64	30	0.05	2	ddsf	28	512	2
PTB	0.022244936856	2.42984204224	22.6055649311	30.3295097212	4.59483901844	4.70279927911	4.73803276761	4.69150377395	4.6823885528	0.2	100	256	1	0.0001	REAL	0.0	32	30	0.022244936856	2	dsf	100	512	2
rip	0.304966789335	0.829194028266	1.0956424274	9.19911332348	0.417810356005	0.420529342508	0.422557898095	0.421672579481	0.421206611272	0.0	100	32	1	0.001	REAL	0.0	64	30	0.304966789335	2	dsf	10	512	2
forget2_0_5b	0.119661992209	0.0927258618325	0.481586701701	0.69320161861	0.562548773155	0.598906347506	0.579389616437	0.572926187116	0.569694627922	0.0	50	32	1	0.001	REAL	0.1	32	30	0.119661992209	1	ddsf	10	32	2
even	0.557763349586	0.610565764186	0.657465021413	7.0859593719	0.462523856843	0.468124859792	0.466976972308	0.465976140996	0.465362035057	0.0	50	32	1	0.001	REAL	0.0	64	30	0.557763349586	2	dsf	20	32	2
rip	0.221729501103	0.840489516388	1.22582114743	8.76277071884	0.416497450278	0.418969104291	0.419861522454	0.419009324444	0.41870486207	0.1	100	32	1	0.004	REAL	0.1	64	30	0.221729501103	2	dsf	20	512	2
forget2_0_5b	0.291718587069	-0.000943206449215	0.00505900924856	0.693152331209	0.569411297874	0.693195125372	0.626881943427	0.604776627066	0.593726310333	0.0	50	32	1	0.001	REAL	0.0	64	30	0.291718587069	2	ddsf	10	128	2
rip	0.350815345753	0.573183267483	0.813998835264	4.13169728185	0.435090922952	0.444422066894	0.465786052514	0.465127287061	0.462129319477	0.0	50	32	1	0.0001	REAL	0.1	16	30	0.350815345753	2	dsf	10	32	2
rip	0.48801607709	0.563968245843	0.635626709644	4.14369220589	0.436752722215	0.444810812087	0.471976887189	0.472270721449	0.468385209966	0.0	100	32	1	0.001	REAL	0.1	64	30	0.48801607709	2	ddsf	10	512	2
even	0.537573839099	-0.00752264401719	0.0139192412971	2.82849696219	0.504783649802	0.635420997411	0.620070399832	0.596242982797	0.581137663528	0.2	100	32	1	0.001	REAL	0.2	16	30	0.537573839099	1	dsf	10	32	2
rip	0.308795426497	0.782901349935	1.02655289371	5.84052745846	0.420967634029	0.421406309548	0.430561496646	0.429931065334	0.429420345514	0.0	100	32	1	0.001	REAL	0.0	32	30	0.308795426497	2	dsf	10	128	2
rip	0.1445307841	0.829021276999	1.21063460671	8.78477082588	0.417970364661	0.419190105695	0.42285841814	0.421811631796	0.42154851974	0.0	50	32	1	0.0001	REAL	0.0	64	30	0.1445307841	1	ddsf	10	32	2
repeat	0.00268427	8.20121425882	9.50337452632	16.4807338838	0.551967974998	0.539143361792	0.536836071509	0.539814679792	0.542515917375	0.1	50	32	1	0.002	REAL	0.0	32	30	0.00268427	1	dsf	70	128	2
even	0.364161032835	0.401001954749	0.574206973923	4.29158735523	0.477405055981	0.514882516084	0.514243364898	0.506279625751	0.502596597153	0.0	50	32	1	0.001	REAL	0.1	32	30	0.364161032835	2	ddsf	10	32	2
even	0.565552974436	-0.00270337311053	0.0168532234224	2.84255282347	0.507386008815	0.637167129974	0.623414715971	0.59917021594	0.583681905658	0.0	100	32	1	0.001	REAL	0.2	16	30	0.565552974436	1	ddsf	10	512	2
